代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600519.SH,贵州茅台,2015-06-03,238.166,236.8796,238.166,232.2614,234.7447,4642403,1218378716,-3.4213,-1.4365,262.4457,0.4065,300105654420,N/A,300105654420,1141998000,0,1141998000,19.5511,5.6168,9.3151,99.8526,
600519.SH,贵州茅台,2015-06-04,234.7447,234.9144,236.7189,214.3869,230.6535,9236273,2332785391,-4.0912,-1.7428,252.5678,0.8088,294875303580,N/A,294875303580,1141998000,0,1141998000,19.2104,5.5189,9.1527,98.1123,
600519.SH,贵州茅台,2015-06-05,230.6535,230.5642,234.1284,219.7466,226.7499,8573823,2188974566,-3.9036,-1.6924,255.309,0.7508,289884772320,N/A,289884772320,1141998000,0,1141998000,18.8852,5.4255,8.9978,96.4519,
600519.SH,贵州茅台,2015-06-08,226.7499,224.6685,238.9878,223.141,236.3973,9600797,2462736702,9.6474,4.2546,256.5138,0.8407,302218350720,N/A,302218350720,1141998000,0,1141998000,19.6887,5.6563,9.3806,100.5555,
600519.SH,贵州茅台,2015-06-09,236.3973,236.7189,241.0066,229.126,231.386,7785186,2045525401,-5.0113,-2.1199,262.7459,0.6817,295811741940,N/A,295811741940,1141998000,0,1141998000,19.2714,5.5364,9.1818,98.4239,
600519.SH,贵州茅台,2015-06-10,231.386,228.3578,238.3982,226.7141,233.1904,8046208,2096832880,1.8044,0.7798,260.5989,0.7046,298118577900,N/A,298118577900,1141998000,0,1141998000,19.4217,5.5796,9.2534,99.1914,
600519.SH,贵州茅台,2015-06-11,233.1904,232.2525,236.2722,230.2605,232.3061,5295454,1378413758,-0.8843,-0.3792,260.3013,0.4637,296987999880,N/A,296987999880,1141998000,0,1141998000,19.348,5.5584,9.2183,98.8153,
600519.SH,贵州茅台,2015-06-12,232.3061,234.1462,243.8651,233.1457,237.6121,9090952,2438986511,5.3061,2.2841,268.2872,0.7961,303771468000,N/A,303771468000,1141998000,0,1141998000,19.7899,5.6854,9.4289,101.0723,
600519.SH,贵州茅台,2015-06-15,237.6121,238.4876,242.9718,232.3239,233.0475,10001422,2664672586,-4.5647,-1.9211,266.4294,0.8758,297935858220,N/A,297935858220,1141998000,0,1141998000,19.4097,5.5761,9.2477,99.1306,
600519.SH,贵州茅台,2015-06-16,233.0475,231.3592,237.4335,225.5529,226.8481,6930384,1789696036,-6.1994,-2.6601,258.2391,0.6069,290010392100,N/A,290010392100,1141998000,0,1141998000,18.8934,5.4278,9.0017,96.4936,
600519.SH,贵州茅台,2015-06-17,226.8481,226.8571,230.2515,222.4264,227.8665,5838881,1478407037,1.0183,0.4489,253.2004,0.5113,291312269820,N/A,291312269820,1141998000,0,1141998000,18.9782,5.4522,9.0421,96.9268,
600519.SH,贵州茅台,2015-06-18,227.8665,226.0174,227.6074,214.9229,217.9332,6150650,1530836127,-9.9333,-4.3592,248.8901,0.5386,278613252060,N/A,278613252060,1141998000,0,1141998000,18.1509,5.2145,8.648,92.7015,
600519.SH,贵州茅台,2015-06-19,217.9332,219.6304,221.9708,209.0451,210.1974,6760866,1646002769,-7.7358,-3.5496,243.4603,0.592,268723549380,N/A,268723549380,1141998000,0,1141998000,17.5066,5.0294,8.341,89.411,
600519.SH,贵州茅台,2015-06-23,210.1974,214.2082,228.5454,209.1433,225.3296,8124734,1989068141,15.1321,7.199,244.8164,0.7114,288068995500,N/A,288068995500,1141998000,0,1141998000,18.7669,5.3915,8.9415,95.8477,
600519.SH,贵州茅台,2015-06-24,225.3296,223.3197,236.8975,221.2205,233.3333,9570694,2463553858,8.0038,3.552,257.406,0.8381,298301297580,N/A,298301297580,1141998000,0,1141998000,19.4336,5.583,9.2591,99.2522,
600519.SH,贵州茅台,2015-06-25,233.3333,233.5924,234.0658,223.5073,224.9186,6652166,1707385606,-8.4147,-3.6063,256.6661,0.5825,287543676420,N/A,287543676420,1141998000,0,1141998000,18.7327,5.3816,8.9252,95.6729,
